time,temp,pressure,vibration
2026-05-07 21:25:00,442.29,0.971,0.132
2026-05-07 21:26:00,456.85,1.064,0.45
2026-05-07 21:27:00,453.93,0.99,0.364
2026-05-07 21:28:00,450.39,1.008,0.269
2026-05-07 21:29:00,443.02,0.918,0.193
2026-05-07 21:30:00,441.54,0.987,0.379
2026-05-07 21:31:00,448.66,1.083,0.405
2026-05-07 21:32:00,454.41,0.924,0.19
2026-05-07 21:33:00,450.42,0.992,0.433
2026-05-07 21:34:00,451.63,1.03,0.501
2026-05-07 21:35:00,457.55,1.026,0.249
2026-05-07 21:36:00,454.31,1.074,0.305
2026-05-07 21:37:00,453.43,0.931,0.25
2026-05-07 21:38:00,453.45,1.049,0.337
2026-05-07 21:39:00,452.14,1.035,0.293
2026-05-07 21:40:00,452.99,1.025,0.27
2026-05-07 21:41:00,452.52,0.919,0.206
2026-05-07 21:42:00,452.82,1.073,0.412
2026-05-07 21:43:00,467.81,0.965,0.31
2026-05-07 21:44:00,449.47,0.901,0.17
2026-05-07 21:45:00,438.79,0.983,0.149
2026-05-07 21:46:00,444.62,0.958,0.368
2026-05-07 21:47:00,455.62,0.997,0.271
2026-05-07 21:48:00,451.98,1.002,0.293
2026-05-07 21:49:00,448.56,1.053,0.327
2026-05-07 21:50:00,452.11,1.03,0.389
2026-05-07 21:51:00,454.66,1.006,0.426
2026-05-07 21:52:00,452.75,0.98,0.013
2026-05-07 21:53:00,457.15,0.991,0.261
2026-05-07 21:54:00,459.44,0.96,0.252
2026-05-07 21:55:00,454.63,0.958,0.324
2026-05-07 21:56:00,449.71,1.017,0.357
2026-05-07 21:57:00,456.75,0.997,0.197
2026-05-07 21:58:00,446.33,1.001,0.462
2026-05-07 21:59:00,444.17,1.006,0.223
2026-05-07 22:00:00,444.13,1.04,0.423
2026-05-07 22:01:00,448.75,1.028,0.262
2026-05-07 22:02:00,444.63,1.026,0.307
2026-05-07 22:03:00,451.67,0.989,0.533
2026-05-07 22:04:00,453.2,0.953,0.518
2026-05-07 22:05:00,459.19,0.917,0.551
2026-05-07 22:06:00,448.27,1.057,0.086
2026-05-07 22:07:00,455.69,1.027,0.349
2026-05-07 22:08:00,451.33,0.984,0.338
2026-05-07 22:09:00,453.53,0.962,0.383
2026-05-07 22:10:00,459.32,1.078,0.323
2026-05-07 22:11:00,454.11,1.03,0.082
2026-05-07 22:12:00,446.22,1.003,0.411
2026-05-07 22:13:00,444.44,1.029,0.236
2026-05-07 22:14:00,442.72,1.003,0.267
2026-05-07 22:15:00,441.2,0.913,0.297
2026-05-07 22:16:00,447.83,0.997,0.417
2026-05-07 22:17:00,451.06,1.005,0.493
2026-05-07 22:18:00,450.14,1.072,0.27
2026-05-07 22:19:00,446.92,1.014,0.328
2026-05-07 22:20:00,440.68,0.983,0.282
2026-05-07 22:21:00,456.51,0.956,0.364
2026-05-07 22:22:00,446.5,1.042,0.196
2026-05-07 22:23:00,452.6,1.059,0.451
2026-05-07 22:24:00,444.87,0.961,0.401
2026-05-07 22:25:00,441.9,0.985,0.464
2026-05-07 22:26:00,447.67,1.007,0.305
2026-05-07 22:27:00,452.81,0.91,0.294
2026-05-07 22:28:00,441.53,1.086,0.187
2026-05-07 22:29:00,448.42,1.008,0.288
2026-05-07 22:30:00,449.39,1.071,0.541
2026-05-07 22:31:00,447.89,1.021,0.151
2026-05-07 22:32:00,443.75,0.904,0.205
2026-05-07 22:33:00,449.25,0.969,0.352
2026-05-07 22:34:00,446.49,0.978,0.263
2026-05-07 22:35:00,442.72,0.97,0.437
2026-05-07 22:36:00,455.87,1.001,0.312
2026-05-07 22:37:00,454.91,0.994,0.467
2026-05-07 22:38:00,446.81,0.993,0.468
2026-05-07 22:39:00,447.03,0.948,0.237
2026-05-07 22:40:00,449.51,1.007,0.415
2026-05-07 22:41:00,454.26,1.055,0.299
2026-05-07 22:42:00,456.57,0.942,0.291
2026-05-07 22:43:00,442.65,1.021,0.192
2026-05-07 22:44:00,454.75,0.97,0.366
2026-05-07 22:45:00,450.59,0.997,0.331
2026-05-07 22:46:00,449.14,1.044,0.285
2026-05-07 22:47:00,443.97,1.001,0.349
2026-05-07 22:48:00,449.21,1.027,0.373
2026-05-07 22:49:00,449.39,0.928,0.37
2026-05-07 22:50:00,448.25,1.008,0.449
2026-05-07 22:51:00,449.14,0.979,0.395
2026-05-07 22:52:00,455.36,1.033,0.343
2026-05-07 22:53:00,451.56,1.006,0.203
2026-05-07 22:54:00,454.8,1.044,0.352
2026-05-07 22:55:00,442.85,0.978,0.325
2026-05-07 22:56:00,448.22,1.061,0.327
2026-05-07 22:57:00,447.51,0.955,0.149
2026-05-07 22:58:00,452.84,1.005,0.405
2026-05-07 22:59:00,451.19,1.054,0.183
2026-05-07 23:00:00,453.83,0.989,0.455
2026-05-07 23:01:00,458.03,1.035,0.372
2026-05-07 23:02:00,451.14,1.054,0.152
2026-05-07 23:03:00,449.83,1.025,0.232
2026-05-07 23:04:00,448.71,1.033,0.15
2026-05-07 23:05:00,441.28,0.959,0.111
2026-05-07 23:06:00,443.75,1.003,0.292
2026-05-07 23:07:00,441.89,0.996,0.242
2026-05-07 23:08:00,447.31,0.97,0.425
2026-05-07 23:09:00,448.03,0.994,0.407
2026-05-07 23:10:00,458.64,1.013,0.439
2026-05-07 23:11:00,450.5,1.055,0.292
2026-05-07 23:12:00,450.76,1.043,0.564
2026-05-07 23:13:00,446.24,1.077,0.358
2026-05-07 23:14:00,449.29,0.988,0.327
2026-05-07 23:15:00,438.97,0.845,0.38
2026-05-07 23:16:00,453.2,0.986,0.561
2026-05-07 23:17:00,447.94,0.894,0.245
2026-05-07 23:18:00,443.92,0.989,0.308
2026-05-07 23:19:00,449.15,0.993,0.403
2026-05-07 23:20:00,453.33,0.976,0.118
2026-05-07 23:21:00,453.86,1.047,0.167
2026-05-07 23:22:00,458.99,1.042,0.174
2026-05-07 23:23:00,449.39,1.029,0.161
2026-05-07 23:24:00,444.3,0.99,0.313
2026-05-07 23:25:00,451.74,1.006,0.327
2026-05-07 23:26:00,454.89,1.034,0.405
2026-05-07 23:27:00,452.46,0.968,0.262
2026-05-07 23:28:00,450.67,0.967,0.314
2026-05-07 23:29:00,453.67,0.985,0.274
2026-05-07 23:30:00,448.26,1.038,0.125
2026-05-07 23:31:00,450.32,0.956,0.269
2026-05-07 23:32:00,451.35,1.027,0.314
2026-05-07 23:33:00,436.78,0.994,0.3
2026-05-07 23:34:00,446.67,1.055,0.373
2026-05-07 23:35:00,443.69,0.989,0.429
2026-05-07 23:36:00,443.05,0.907,0.439
2026-05-07 23:37:00,442.97,1.018,0.31
2026-05-07 23:38:00,450.51,1.007,0.254
2026-05-07 23:39:00,452.68,0.961,0.269
2026-05-07 23:40:00,444.31,1.0,0.318
2026-05-07 23:41:00,444.58,0.967,0.341
2026-05-07 23:42:00,452.03,1.002,0.144
2026-05-07 23:43:00,454.97,0.963,0.236
2026-05-07 23:44:00,451.99,0.973,0.295
2026-05-07 23:45:00,454.86,0.945,0.359
2026-05-07 23:46:00,449.08,1.038,0.501
2026-05-07 23:47:00,453.89,0.936,0.22
2026-05-07 23:48:00,448.34,1.037,0.319
2026-05-07 23:49:00,451.76,1.073,0.078
2026-05-07 23:50:00,444.28,1.074,0.229
2026-05-07 23:51:00,457.11,0.959,0.168
2026-05-07 23:52:00,458.57,1.108,0.22
2026-05-07 23:53:00,450.91,1.021,0.338
2026-05-07 23:54:00,458.28,0.956,0.379
2026-05-07 23:55:00,452.32,0.945,0.309
2026-05-07 23:56:00,449.51,0.958,0.151
2026-05-07 23:57:00,447.75,1.059,0.357
2026-05-07 23:58:00,459.3,0.984,0.173
2026-05-07 23:59:00,449.25,0.993,0.389
2026-05-08 00:00:00,449.96,1.011,0.251
2026-05-08 00:01:00,454.64,1.066,0.19
2026-05-08 00:02:00,451.91,0.991,0.013
2026-05-08 00:03:00,448.52,0.956,0.302
2026-05-08 00:04:00,454.7,0.943,0.213
2026-05-08 00:05:00,442.1,1.082,0.345
2026-05-08 00:06:00,449.55,1.015,0.342
2026-05-08 00:07:00,450.15,1.053,0.275
2026-05-08 00:08:00,449.27,1.049,0.208
2026-05-08 00:09:00,454.15,0.956,0.261
2026-05-08 00:10:00,445.83,1.038,0.068
2026-05-08 00:11:00,449.41,0.902,0.289
2026-05-08 00:12:00,462.54,0.944,0.357
2026-05-08 00:13:00,453.6,1.021,0.295
2026-05-08 00:14:00,454.95,1.063,0.375
2026-05-08 00:15:00,449.45,1.091,0.009
2026-05-08 00:16:00,456.92,0.986,0.137
2026-05-08 00:17:00,442.09,0.946,0.274
2026-05-08 00:18:00,455.62,0.925,0.303
2026-05-08 00:19:00,448.78,0.975,0.512
2026-05-08 00:20:00,446.61,1.059,0.318
2026-05-08 00:21:00,446.26,1.058,0.324
2026-05-08 00:22:00,449.6,1.07,0.432
2026-05-08 00:23:00,454.89,0.966,0.363
2026-05-08 00:24:00,443.88,0.958,0.296
2026-05-08 00:25:00,457.48,1.019,0.36
2026-05-08 00:26:00,444.97,1.057,0.284
2026-05-08 00:27:00,448.24,0.939,0.351
2026-05-08 00:28:00,447.22,1.012,0.341
2026-05-08 00:29:00,450.22,0.972,0.223
2026-05-08 00:30:00,446.74,0.942,0.269
2026-05-08 00:31:00,447.1,1.052,0.428
2026-05-08 00:32:00,443.93,0.987,0.363
2026-05-08 00:33:00,450.65,1.008,0.286
2026-05-08 00:34:00,443.31,0.975,0.208
2026-05-08 00:35:00,448.52,1.055,0.437
2026-05-08 00:36:00,445.01,0.943,0.412
2026-05-08 00:37:00,444.62,0.936,0.417
2026-05-08 00:38:00,446.26,0.971,0.347
2026-05-08 00:39:00,445.7,1.002,0.133
2026-05-08 00:40:00,452.2,0.993,0.319
2026-05-08 00:41:00,447.21,0.985,0.338
2026-05-08 00:42:00,456.57,1.063,0.24
2026-05-08 00:43:00,446.58,0.971,0.294
2026-05-08 00:44:00,449.09,1.023,0.215
2026-05-08 00:45:00,447.3,0.894,0.285
2026-05-08 00:46:00,449.39,1.016,0.299
2026-05-08 00:47:00,449.87,0.983,0.127
2026-05-08 00:48:00,449.75,0.909,0.374
2026-05-08 00:49:00,453.18,1.0,0.415
2026-05-08 00:50:00,450.29,0.976,0.241
2026-05-08 00:51:00,451.23,1.007,0.342
2026-05-08 00:52:00,455.96,0.944,0.19
2026-05-08 00:53:00,448.5,0.978,0.261
2026-05-08 00:54:00,456.41,0.951,0.241
2026-05-08 00:55:00,450.82,0.982,0.4
2026-05-08 00:56:00,436.57,1.051,0.331
2026-05-08 00:57:00,450.95,0.984,0.366
2026-05-08 00:58:00,457.05,0.916,0.391
2026-05-08 00:59:00,452.98,1.065,0.425
2026-05-08 01:00:00,449.42,1.041,0.238
2026-05-08 01:01:00,447.3,0.991,0.167
2026-05-08 01:02:00,458.17,1.021,0.205
2026-05-08 01:03:00,450.42,0.971,0.339
2026-05-08 01:04:00,444.13,1.035,0.407
2026-05-08 01:05:00,450.6,1.035,0.267
2026-05-08 01:06:00,445.74,0.966,0.211
2026-05-08 01:07:00,438.26,0.976,0.291
2026-05-08 01:08:00,450.06,0.995,0.285
2026-05-08 01:09:00,450.28,1.01,0.174
2026-05-08 01:10:00,448.28,1.047,0.353
2026-05-08 01:11:00,448.31,0.987,0.317
2026-05-08 01:12:00,450.68,1.001,0.046
2026-05-08 01:13:00,446.62,0.907,0.482
2026-05-08 01:14:00,444.4,1.104,0.423
2026-05-08 01:15:00,443.54,0.999,0.377
2026-05-08 01:16:00,448.03,0.974,0.307
2026-05-08 01:17:00,451.31,0.999,0.295
2026-05-08 01:18:00,438.76,0.998,0.215
2026-05-08 01:19:00,452.45,1.07,0.464
2026-05-08 01:20:00,448.49,0.965,0.252
2026-05-08 01:21:00,447.03,1.01,0.381
2026-05-08 01:22:00,457.35,1.005,0.331
2026-05-08 01:23:00,455.81,1.038,0.53
2026-05-08 01:24:00,452.67,0.955,0.172
2026-05-08 01:25:00,444.82,0.952,0.157
2026-05-08 01:26:00,455.99,1.091,0.395
2026-05-08 01:27:00,444.84,1.029,0.236
2026-05-08 01:28:00,448.47,1.035,0.165
2026-05-08 01:29:00,451.2,0.949,0.284
2026-05-08 01:30:00,439.49,1.003,0.233
2026-05-08 01:31:00,451.23,1.036,0.325
2026-05-08 01:32:00,445.82,1.098,0.291
2026-05-08 01:33:00,447.68,1.064,0.495
2026-05-08 01:34:00,444.06,1.056,0.145
2026-05-08 01:35:00,455.32,1.021,0.403
2026-05-08 01:36:00,448.25,0.968,0.484
2026-05-08 01:37:00,450.02,1.031,0.344
2026-05-08 01:38:00,458.12,1.071,0.317
2026-05-08 01:39:00,454.78,1.023,0.438
2026-05-08 01:40:00,450.27,1.048,0.317
2026-05-08 01:41:00,446.4,1.117,0.44
2026-05-08 01:42:00,446.36,1.011,0.33
2026-05-08 01:43:00,452.18,0.967,0.251
2026-05-08 01:44:00,445.34,0.993,0.49
2026-05-08 01:45:00,440.58,1.032,0.287
2026-05-08 01:46:00,446.1,1.032,0.252
2026-05-08 01:47:00,452.02,0.949,0.243
2026-05-08 01:48:00,446.88,1.008,0.194
2026-05-08 01:49:00,455.16,1.045,0.176
2026-05-08 01:50:00,446.74,1.006,0.332
2026-05-08 01:51:00,449.05,0.962,0.356
2026-05-08 01:52:00,446.16,0.973,0.245
2026-05-08 01:53:00,449.3,0.968,0.278
2026-05-08 01:54:00,444.36,0.993,0.226
2026-05-08 01:55:00,456.49,1.056,0.354
2026-05-08 01:56:00,454.87,1.033,0.22
2026-05-08 01:57:00,443.31,0.948,0.386
2026-05-08 01:58:00,455.18,0.884,0.378
2026-05-08 01:59:00,457.02,0.9,0.311
2026-05-08 02:00:00,452.88,0.974,0.339
2026-05-08 02:01:00,456.02,0.995,0.357
2026-05-08 02:02:00,450.48,0.982,0.199
2026-05-08 02:03:00,453.21,1.059,0.266
2026-05-08 02:04:00,452.44,1.047,0.432
2026-05-08 02:05:00,445.36,1.156,0.283
2026-05-08 02:06:00,454.32,1.032,0.308
2026-05-08 02:07:00,451.83,1.101,0.313
2026-05-08 02:08:00,444.7,1.028,0.33
2026-05-08 02:09:00,441.85,0.987,0.338
2026-05-08 02:10:00,451.34,0.898,0.308
2026-05-08 02:11:00,449.27,1.016,0.28
2026-05-08 02:12:00,443.75,1.009,0.319
2026-05-08 02:13:00,456.09,1.0,0.277
2026-05-08 02:14:00,452.3,0.945,0.16
2026-05-08 02:15:00,452.31,0.993,0.254
2026-05-08 02:16:00,450.76,1.017,0.337
2026-05-08 02:17:00,443.86,0.965,0.219
2026-05-08 02:18:00,444.65,0.959,0.156
2026-05-08 02:19:00,456.12,0.937,0.481
2026-05-08 02:20:00,451.11,0.958,0.283
2026-05-08 02:21:00,444.73,1.01,0.324
2026-05-08 02:22:00,449.54,1.07,0.346
2026-05-08 02:23:00,452.46,1.009,0.325
2026-05-08 02:24:00,447.36,0.931,0.31
2026-05-08 02:25:00,451.03,0.989,0.379
2026-05-08 02:26:00,455.17,0.947,0.275
2026-05-08 02:27:00,458.73,0.937,0.229
2026-05-08 02:28:00,441.0,1.019,0.277
2026-05-08 02:29:00,454.54,0.991,0.264
2026-05-08 02:30:00,452.49,0.998,0.229
2026-05-08 02:31:00,451.63,0.912,0.346
2026-05-08 02:32:00,445.61,1.033,0.161
2026-05-08 02:33:00,452.18,1.035,0.333
2026-05-08 02:34:00,447.4,0.899,0.371
2026-05-08 02:35:00,452.15,1.089,0.254
2026-05-08 02:36:00,452.27,1.014,0.346
2026-05-08 02:37:00,456.32,1.01,0.231
2026-05-08 02:38:00,454.04,1.066,0.275
2026-05-08 02:39:00,440.46,1.095,0.27
2026-05-08 02:40:00,450.24,0.96,0.288
2026-05-08 02:41:00,456.59,1.022,0.35
2026-05-08 02:42:00,442.61,1.03,0.276
2026-05-08 02:43:00,449.4,0.983,0.385
2026-05-08 02:44:00,451.67,0.953,0.378
2026-05-08 02:45:00,438.7,0.989,0.186
2026-05-08 02:46:00,451.72,1.019,0.194
2026-05-08 02:47:00,446.88,0.928,0.373
2026-05-08 02:48:00,450.83,1.017,0.303
2026-05-08 02:49:00,451.14,1.107,0.196
2026-05-08 02:50:00,448.73,1.054,0.303
2026-05-08 02:51:00,449.96,1.005,0.335
2026-05-08 02:52:00,444.77,0.958,0.261
2026-05-08 02:53:00,449.39,1.044,0.264
2026-05-08 02:54:00,447.13,0.988,0.394
2026-05-08 02:55:00,451.86,1.041,0.301
2026-05-08 02:56:00,450.18,0.976,0.256
2026-05-08 02:57:00,444.69,0.88,0.279
2026-05-08 02:58:00,446.05,0.965,0.331
2026-05-08 02:59:00,446.05,1.01,0.339
2026-05-08 03:00:00,449.61,0.924,0.232
2026-05-08 03:01:00,450.62,1.005,0.171
2026-05-08 03:02:00,449.51,1.063,0.316
2026-05-08 03:03:00,450.66,0.972,0.228
2026-05-08 03:04:00,447.25,1.029,0.445
2026-05-08 03:05:00,445.97,0.966,0.353
2026-05-08 03:06:00,443.14,0.956,0.345
2026-05-08 03:07:00,448.15,1.119,0.363
2026-05-08 03:08:00,446.86,0.88,0.346
2026-05-08 03:09:00,461.5,0.962,0.278
2026-05-08 03:10:00,460.13,1.086,0.41
2026-05-08 03:11:00,452.39,0.991,0.22
2026-05-08 03:12:00,445.49,0.9,0.102
2026-05-08 03:13:00,449.58,0.964,0.309
2026-05-08 03:14:00,451.33,0.988,0.273
2026-05-08 03:15:00,439.04,1.058,0.211
2026-05-08 03:16:00,449.85,0.965,0.461
2026-05-08 03:17:00,443.35,1.04,0.325
2026-05-08 03:18:00,448.32,1.06,0.274
2026-05-08 03:19:00,445.72,0.957,0.296
2026-05-08 03:20:00,449.51,0.992,0.256
2026-05-08 03:21:00,447.76,1.018,0.234
2026-05-08 03:22:00,451.03,0.992,0.407
2026-05-08 03:23:00,453.74,0.982,0.429
2026-05-08 03:24:00,452.8,0.979,0.21
2026-05-08 03:25:00,459.28,0.99,0.371
2026-05-08 03:26:00,447.65,0.88,0.302
2026-05-08 03:27:00,456.99,0.98,0.32
2026-05-08 03:28:00,444.94,0.958,0.161
2026-05-08 03:29:00,441.22,0.947,0.368
2026-05-08 03:30:00,452.65,1.021,0.427
2026-05-08 03:31:00,457.52,1.007,0.331
2026-05-08 03:32:00,445.95,0.963,0.216
2026-05-08 03:33:00,452.63,1.148,0.356
2026-05-08 03:34:00,446.05,1.079,0.364
2026-05-08 03:35:00,455.46,1.001,0.354
2026-05-08 03:36:00,455.24,0.965,0.397
2026-05-08 03:37:00,451.81,1.032,0.266
2026-05-08 03:38:00,444.33,0.958,0.31
2026-05-08 03:39:00,451.99,0.977,0.337
2026-05-08 03:40:00,441.6,0.977,0.261
2026-05-08 03:41:00,450.0,0.98,0.271
2026-05-08 03:42:00,445.98,1.037,0.277
2026-05-08 03:43:00,450.5,1.016,0.315
2026-05-08 03:44:00,450.18,0.975,0.261
2026-05-08 03:45:00,450.73,0.943,0.222
2026-05-08 03:46:00,442.29,0.958,0.325
2026-05-08 03:47:00,444.12,0.945,0.122
2026-05-08 03:48:00,458.9,0.966,0.309
2026-05-08 03:49:00,454.18,1.117,0.486
2026-05-08 03:50:00,451.48,0.898,0.166
2026-05-08 03:51:00,442.3,1.02,0.357
2026-05-08 03:52:00,451.55,1.08,0.252
2026-05-08 03:53:00,451.78,1.115,0.465
2026-05-08 03:54:00,447.81,0.932,0.442
2026-05-08 03:55:00,444.1,0.947,0.401
2026-05-08 03:56:00,446.69,0.971,0.156
2026-05-08 03:57:00,455.04,1.033,0.297
2026-05-08 03:58:00,453.81,0.937,0.272
2026-05-08 03:59:00,454.89,1.1,0.325
2026-05-08 04:00:00,452.85,0.931,0.313
2026-05-08 04:01:00,445.41,1.016,0.311
2026-05-08 04:02:00,441.65,0.967,0.302
2026-05-08 04:03:00,449.67,0.964,0.441
2026-05-08 04:04:00,454.83,1.039,0.422
2026-05-08 04:05:00,455.03,1.066,0.285
2026-05-08 04:06:00,444.85,0.986,0.406
2026-05-08 04:07:00,451.66,1.033,0.311
2026-05-08 04:08:00,446.35,1.032,0.277
2026-05-08 04:09:00,448.63,0.955,0.29
2026-05-08 04:10:00,443.62,1.025,0.356
2026-05-08 04:11:00,453.53,0.939,0.38
2026-05-08 04:12:00,452.53,1.049,0.213
2026-05-08 04:13:00,444.08,1.0,0.38
2026-05-08 04:14:00,448.42,1.028,0.113
2026-05-08 04:15:00,442.24,0.967,0.301
2026-05-08 04:16:00,441.52,0.991,0.241
2026-05-08 04:17:00,443.43,1.024,0.365
2026-05-08 04:18:00,450.08,0.961,0.263
2026-05-08 04:19:00,447.43,0.988,0.408
2026-05-08 04:20:00,450.21,1.035,0.182
2026-05-08 04:21:00,447.3,0.998,0.311
2026-05-08 04:22:00,453.9,1.002,0.37
2026-05-08 04:23:00,448.21,0.954,0.39
2026-05-08 04:24:00,455.47,0.999,0.296
2026-05-08 04:25:00,447.59,1.073,0.205
2026-05-08 04:26:00,452.93,0.994,0.401
2026-05-08 04:27:00,449.63,0.964,0.302
2026-05-08 04:28:00,443.82,0.922,0.139
2026-05-08 04:29:00,457.73,1.019,0.497
2026-05-08 04:30:00,458.79,1.023,0.308
2026-05-08 04:31:00,449.61,0.998,0.371
2026-05-08 04:32:00,448.86,1.009,0.455
2026-05-08 04:33:00,454.68,0.913,0.306
2026-05-08 04:34:00,449.83,1.016,0.41
2026-05-08 04:35:00,453.46,1.068,0.262
2026-05-08 04:36:00,451.23,0.914,0.307
2026-05-08 04:37:00,450.82,1.041,0.236
2026-05-08 04:38:00,446.74,0.983,0.274
2026-05-08 04:39:00,446.95,1.093,0.38
2026-05-08 04:40:00,455.25,0.968,0.219
2026-05-08 04:41:00,457.23,1.034,0.305
2026-05-08 04:42:00,450.8,1.042,0.406
2026-05-08 04:43:00,456.37,1.032,0.326
2026-05-08 04:44:00,446.11,1.02,0.464
2026-05-08 04:45:00,452.67,0.927,0.391
2026-05-08 04:46:00,448.73,0.949,0.283
2026-05-08 04:47:00,450.12,1.029,0.092
2026-05-08 04:48:00,448.8,1.031,0.206
2026-05-08 04:49:00,448.93,1.0,0.144
2026-05-08 04:50:00,436.93,1.018,0.182
2026-05-08 04:51:00,443.56,1.147,0.026
2026-05-08 04:52:00,441.19,0.99,0.236
2026-05-08 04:53:00,447.6,1.035,0.407
2026-05-08 04:54:00,444.68,1.007,0.314
2026-05-08 04:55:00,441.32,0.984,0.14
2026-05-08 04:56:00,444.88,1.079,0.325
2026-05-08 04:57:00,448.92,1.036,0.122
2026-05-08 04:58:00,464.88,0.916,0.386
2026-05-08 04:59:00,449.27,0.992,0.331
2026-05-08 05:00:00,448.12,0.992,0.534
2026-05-08 05:01:00,443.02,1.023,0.305
2026-05-08 05:02:00,444.54,0.96,0.408
2026-05-08 05:03:00,454.34,0.969,0.265
2026-05-08 05:04:00,457.11,0.91,0.35
2026-05-08 05:05:00,445.37,1.025,0.459
2026-05-08 05:06:00,450.82,0.942,0.305
2026-05-08 05:07:00,462.78,0.985,0.419
2026-05-08 05:08:00,459.45,1.056,0.231
2026-05-08 05:09:00,451.23,1.017,0.271
2026-05-08 05:10:00,445.22,0.924,0.304
2026-05-08 05:11:00,444.96,1.052,0.199
2026-05-08 05:12:00,439.3,0.924,0.179
2026-05-08 05:13:00,449.9,1.031,0.206
2026-05-08 05:14:00,458.76,1.017,0.286
2026-05-08 05:15:00,446.51,1.068,0.163
2026-05-08 05:16:00,448.58,0.92,0.274
2026-05-08 05:17:00,449.62,1.027,0.177
2026-05-08 05:18:00,450.06,1.013,0.438
2026-05-08 05:19:00,445.46,0.989,0.288
2026-05-08 05:20:00,449.23,0.957,0.369
2026-05-08 05:21:00,451.56,0.962,0.404
2026-05-08 05:22:00,452.33,1.029,0.346
2026-05-08 05:23:00,451.71,1.039,0.175
2026-05-08 05:24:00,446.0,1.064,0.413
2026-05-08 05:25:00,449.68,0.957,0.468
2026-05-08 05:26:00,451.56,1.041,0.341
2026-05-08 05:27:00,455.22,1.067,0.287
2026-05-08 05:28:00,452.63,0.98,0.429
2026-05-08 05:29:00,444.75,1.0,0.407
2026-05-08 05:30:00,450.34,1.121,0.408
2026-05-08 05:31:00,452.02,0.946,0.307
2026-05-08 05:32:00,452.4,0.944,0.336
2026-05-08 05:33:00,453.05,1.034,0.293
2026-05-08 05:34:00,452.73,1.046,0.269
2026-05-08 05:35:00,442.18,0.972,0.394
2026-05-08 05:36:00,444.94,1.06,0.087
2026-05-08 05:37:00,455.9,1.029,0.371
2026-05-08 05:38:00,445.15,1.015,0.18
2026-05-08 05:39:00,451.45,1.05,0.313
2026-05-08 05:40:00,446.89,1.008,0.255
2026-05-08 05:41:00,454.95,1.021,0.206
2026-05-08 05:42:00,455.42,0.935,0.297
2026-05-08 05:43:00,445.39,1.029,0.36
2026-05-08 05:44:00,453.51,0.917,0.444
2026-05-08 05:45:00,454.35,0.932,0.28
2026-05-08 05:46:00,452.93,0.996,0.277
2026-05-08 05:47:00,448.83,0.97,0.36
2026-05-08 05:48:00,441.39,1.101,0.022
2026-05-08 05:49:00,455.83,0.978,0.427
2026-05-08 05:50:00,446.89,1.076,0.28
2026-05-08 05:51:00,448.87,0.945,0.326
2026-05-08 05:52:00,452.33,0.917,0.25
2026-05-08 05:53:00,444.94,1.02,0.183
2026-05-08 05:54:00,444.42,1.025,0.137
2026-05-08 05:55:00,445.72,0.96,0.237
2026-05-08 05:56:00,445.37,1.007,0.271
2026-05-08 05:57:00,444.52,1.016,0.415
2026-05-08 05:58:00,449.95,1.18,0.224
2026-05-08 05:59:00,451.06,0.983,0.357
2026-05-08 06:00:00,446.52,1.032,0.355
2026-05-08 06:01:00,450.29,0.928,0.364
2026-05-08 06:02:00,436.28,0.966,0.264
2026-05-08 06:03:00,451.47,1.049,0.279
2026-05-08 06:04:00,450.34,1.055,0.313
2026-05-08 06:05:00,455.46,0.942,0.329
2026-05-08 06:06:00,451.87,1.0,0.141
2026-05-08 06:07:00,452.71,1.028,0.17
2026-05-08 06:08:00,446.5,1.033,0.499
2026-05-08 06:09:00,441.22,0.923,0.394
2026-05-08 06:10:00,449.92,1.032,0.257
2026-05-08 06:11:00,442.31,1.003,0.382
2026-05-08 06:12:00,450.29,1.035,0.416
2026-05-08 06:13:00,452.42,0.969,0.169
2026-05-08 06:14:00,449.47,1.029,0.345
2026-05-08 06:15:00,445.1,0.997,0.174
2026-05-08 06:16:00,458.66,1.007,0.403
2026-05-08 06:17:00,448.55,0.99,0.36
2026-05-08 06:18:00,455.01,1.069,0.248
2026-05-08 06:19:00,457.73,0.908,0.241
2026-05-08 06:20:00,456.45,1.03,0.083
2026-05-08 06:21:00,453.38,0.979,0.526
2026-05-08 06:22:00,458.72,1.101,0.08
2026-05-08 06:23:00,451.8,0.977,0.238
2026-05-08 06:24:00,455.04,1.031,0.326
2026-05-08 06:25:00,451.06,0.971,0.23
2026-05-08 06:26:00,445.74,0.974,0.262
2026-05-08 06:27:00,450.92,1.101,0.368
2026-05-08 06:28:00,442.85,0.988,0.427
2026-05-08 06:29:00,450.52,1.032,0.476
2026-05-08 06:30:00,448.14,0.946,0.176
2026-05-08 06:31:00,454.42,1.084,0.119
2026-05-08 06:32:00,456.78,0.97,0.454
2026-05-08 06:33:00,444.62,0.948,0.355
2026-05-08 06:34:00,451.99,0.913,0.423
2026-05-08 06:35:00,452.07,1.038,0.427
2026-05-08 06:36:00,456.63,1.102,0.284
2026-05-08 06:37:00,454.5,1.008,0.325
2026-05-08 06:38:00,455.61,0.993,0.267
2026-05-08 06:39:00,451.96,1.061,0.511
2026-05-08 06:40:00,443.94,0.956,0.207
2026-05-08 06:41:00,446.41,1.064,0.331
2026-05-08 06:42:00,452.15,0.924,0.464
2026-05-08 06:43:00,443.69,1.041,0.134
